route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible
790370,20160611multiint-0000001,46214446-20160611multiint-0000001,"Terminus Charlesbourg / Jean-Talon Ouest (Nord)",,0,,03700265,2
790370,20160611multiint-0000001,46214458-20160611multiint-0000001,"41e Rue Est / colline Parlementaire (Sud)",,1,,03700275,2
790770,20160611multiint-0000001,46214534-20160611multiint-0000001,"Terminus Les Saules (Sud)",,1,,07700191,2
790770,20160611multiint-0000001,46214539-20160611multiint-0000001,"Val-Bélair (Nord)",,0,,07700192,2
790920,20160611multiint-0000001,46215392-20160611multiint-0000001,"Saint-Augustin (Ouest)",,1,,09200284,2
790920,20160611multiint-0000001,46215404-20160611multiint-0000001,"Sainte-Foy  Centre (Est)",,0,,09200290,2
790130,20160611multiint-0000001,46214659-20160611multiint-0000001,"Du Versant-Nord/Sainte-Foy Centre/Saint-Louis (Ouest)",,1,,01300377,2
790130,20160611multiint-0000001,46214656-20160611multiint-0000001,"Saint-Louis/Sainte-Foy Centre/du Versant-Nord (Est)",,0,,01300376,2
790870,20160611multiint-0000001,46215350-20160611multiint-0000001,"Loretteville (Nord)",,0,,08700693,2
790870,20160611multiint-0000001,46215344-20160611multiint-0000001,"Loretteville (Nord)",,0,,08700693,2
790720,20160611multiint-0000001,46215052-20160611multiint-0000001,"Terminus Charlesbourg (Est)",,0,,07200075,2
790720,20160611multiint-0000001,46215070-20160611multiint-0000001,"Loretteville (Ouest)",,1,,07200076,2
790790,20160611multiint-0000001,46215134-20160611multiint-0000001,"Terminus Les Saules / Belvédère (Sud)",,1,,07900315,2
790800,20160611multiint-0000001,46215154-20160611multiint-0000001,"Place Jacques-Cartier (Sud)",,1,,08000372,2
790040,20160611multiint-0000001,46214680-20160611multiint-0000001,"Maizerets (Nord)",,0,,00400333,2
790040,20160611multiint-0000001,46214697-20160611multiint-0000001,"Place Jacques-Cartier (Sud)",,1,,00400321,2
790800,20160611multiint-0000001,46215174-20160611multiint-0000001,"L'Ancienne-Lorette (Nord)",,0,,08000378,2
790820,20160611multiint-0000001,46214394-20160611multiint-0000001,"Place Jacques-Cartier (Sud)",,1,,08200294,2
790010,20160611multiint-0000001,46214069-20160611multiint-0000001,"Gare fluviale / Cap-Blanc (Sud)",,1,,00100309,2
790180,20160611multiint-0000001,46214210-20160611multiint-0000001,"Université Laval (Ouest)",,1,,01800202,2
790180,20160611multiint-0000001,46214201-20160611multiint-0000001,"Gare du Palais (Est)",,0,,01800207,2
790500,20160611multiint-0000001,46214469-20160611multiint-0000001,"Boischatel (Est)",,0,,05000177,2
790500,20160611multiint-0000001,46214494-20160611multiint-0000001,"Terminus La Cimenterie (Ouest)",,1,,05000187,2
790500,20160611multiint-0000001,46214473-20160611multiint-0000001,"Boischatel (Est)",,0,,05000177,2
790500,20160611multiint-0000001,46214495-20160611multiint-0000001,"Terminus La Cimenterie (Ouest)",,1,,05000187,2
790500,20160611multiint-0000001,46214470-20160611multiint-0000001,"Boischatel (Est)",,0,,05000177,2
790500,20160611multiint-0000001,46214496-20160611multiint-0000001,"Terminus La Cimenterie (Ouest)",,1,,05000187,2
790530,20160611multiint-0000001,46214899-20160611multiint-0000001,"Terminus Beauport (Ouest)",,1,,05300213,2
790550,20160611multiint-0000001,46341982-20160611multiint-0000001,"Sainte-Thérèse-de-Lisieux (Nord)",,0,,05500268,2
790550,20160611multiint-0000001,46214997-20160611multiint-0000001,"Terminus Beauport (Sud)",,1,,05500341,2
790070,20160611multiint-0000001,46213446-20160611multiint-0000001,"Pointe-de-Sainte-Foy (Ouest)",,1,,00700581,2
790930,20160611multiint-0000001,46214567-20160611multiint-0000001,"Sainte-Foy Centre/Univ.Laval/Cégep Garneau (Sud)",,1,,09300314,2
790150,20160611multiint-0000001,46214746-20160611multiint-0000001,"Pointe-de-Sainte-Foy (Est)",,0,,01500027,2
790150,20160611multiint-0000001,46214764-20160611multiint-0000001,"Cap-Rouge (Ouest)",,1,,01500029,2
790150,20160611multiint-0000001,46214747-20160611multiint-0000001,"Pointe-de-Sainte-Foy (Est)",,0,,01500027,2
790150,20160611multiint-0000001,46214765-20160611multiint-0000001,"Cap-Rouge (Ouest)",,1,,01500029,2
790150,20160611multiint-0000001,46214748-20160611multiint-0000001,"Pointe-de-Sainte-Foy (Est)",,0,,01500027,2
790150,20160611multiint-0000001,46214766-20160611multiint-0000001,"Cap-Rouge (Ouest)",,1,,01500029,2
790150,20160611multiint-0000001,46214749-20160611multiint-0000001,"Pointe-de-Sainte-Foy (Est)",,0,,01500027,2
790150,20160611multiint-0000001,46214767-20160611multiint-0000001,"Cap-Rouge (Ouest)",,1,,01500029,2
790150,20160611multiint-0000001,46214750-20160611multiint-0000001,"Pointe-de-Sainte-Foy (Est)",,0,,01500027,2
790150,20160611multiint-0000001,46214768-20160611multiint-0000001,"Cap-Rouge (Ouest)",,1,,01500029,2
790150,20160611multiint-0000001,46214751-20160611multiint-0000001,"Pointe-de-Sainte-Foy (Est)",,0,,01500027,2
790150,20160611multiint-0000001,46214769-20160611multiint-0000001,"Cap-Rouge (Ouest)",,1,,01500029,2
790770,20160611multiint-0000001,46214524-20160611multiint-0000001,"Val-Bélair (Nord)",,0,,07700192,2
790930,20160611multiint-0000001,46214549-20160611multiint-0000001,"Champigny (Nord)",,0,,09300294,2
790770,20160611multiint-0000001,46214510-20160611multiint-0000001,"Terminus Les Saules (Sud)",,1,,07700191,2
790770,20160611multiint-0000001,46214522-20160611multiint-0000001,"Val-Bélair (Nord)",,0,,07700192,2
790930,20160611multiint-0000001,46214563-20160611multiint-0000001,"Champigny (Nord)",,0,,09300294,2
790930,20160611multiint-0000001,46214569-20160611multiint-0000001,"Champigny (Nord)",,0,,09300294,2
790870,20160611multiint-0000001,46215298-20160611multiint-0000001,"Sainte-Foy Centre (Sud)",,1,,08700660,2
790870,20160611multiint-0000001,46215367-20160611multiint-0000001,"Loretteville (Nord)",,0,,08700693,2
790720,20160611multiint-0000001,46215060-20160611multiint-0000001,"Terminus Charlesbourg (Est)",,0,,07200075,2
790720,20160611multiint-0000001,46215078-20160611multiint-0000001,"Loretteville (Ouest)",,1,,07200076,2
790640,20160611multiint-0000001,46215044-20160611multiint-0000001,"Lebourgneuf (Nord)",,0,,06400129,2
790640,20160611multiint-0000001,46215029-20160611multiint-0000001,"Place Jacques-Cartier (Sud)",,1,,06400128,2
790860,20160611multiint-0000001,46215265-20160611multiint-0000001,"Terminus Les Saules (Nord)",,0,,08600199,2
790860,20160611multiint-0000001,46215271-20160611multiint-0000001,"Place J.-Cartier / colline Parlementaire (Sud)",,1,,08600198,2
790820,20160611multiint-0000001,46214398-20160611multiint-0000001,"Lac-Saint-Charles (Nord)",,0,,08200296,2
790820,20160611multiint-0000001,46214369-20160611multiint-0000001,"Place Jacques-Cartier (Sud)",,1,,08200295,2
790390,20160611multiint-0000001,46214834-20160611multiint-0000001,"Terminus du Zoo (Nord)",,0,,03900045,2
790390,20160611multiint-0000001,46214825-20160611multiint-0000001,"41e Rue Est (Sud)",,1,,03900044,2
790390,20160611multiint-0000001,46214836-20160611multiint-0000001,"Terminus du Zoo (Nord)",,0,,03900045,2
790390,20160611multiint-0000001,46214827-20160611multiint-0000001,"41e Rue Est (Sud)",,1,,03900044,2
790870,20160611multiint-0000001,46215316-20160611multiint-0000001,"Sainte-Foy Centre (Sud)",,1,,08700661,2
790870,20160611multiint-0000001,46215368-20160611multiint-0000001,"Loretteville (Nord)",,0,,08700693,2
790870,20160611multiint-0000001,46215318-20160611multiint-0000001,"Sainte-Foy Centre (Sud)",,1,,08700661,2
790390,20160611multiint-0000001,46214838-20160611multiint-0000001,"Terminus du Zoo (Nord)",,0,,03900045,2
790810,20160611multiint-0000001,46215201-20160611multiint-0000001,"Terminus Les Saules (Sud)",,1,,08100156,2
790810,20160611multiint-0000001,46215219-20160611multiint-0000001,"Terminus du Zoo (Nord)",,0,,08100117,2
790610,20160611multiint-0000001,46214363-20160611multiint-0000001,"Lebourgneuf (Ouest)",,1,,06100128,2
790610,20160611multiint-0000001,46214335-20160611multiint-0000001,"41e Rue Est (Est)",,0,,06100127,2
790610,20160611multiint-0000001,46214364-20160611multiint-0000001,"Lebourgneuf (Ouest)",,1,,06100128,2
790610,20160611multiint-0000001,46214336-20160611multiint-0000001,"41e Rue Est (Est)",,0,,06100127,2
790310,20160611multiint-0000001,46214415-20160611multiint-0000001,"Lac-Saint-Charles (Nord)",,0,,03100091,2
790310,20160611multiint-0000001,46214406-20160611multiint-0000001,"Terminus du Zoo (Sud)",,1,,03100090,2
790320,20160611multiint-0000001,46214434-20160611multiint-0000001,"Lac Clément (Nord)",,0,,03200106,2
790320,20160611multiint-0000001,46214426-20160611multiint-0000001,"Terminus du Zoo (Sud)",,1,,03200105,2
790110,20160611multiint-0000001,46341925-20160611multiint-0000001,"Pointe-de-Sainte-Foy (Ouest)",,1,,01100321,2
790530,20160611multiint-0000001,46214901-20160611multiint-0000001,"Terminus Beauport (Ouest)",,1,,05300213,2
790340,20160611multiint-0000001,46213454-20160611multiint-0000001,"Des Laurentides (Nord)",,0,,03400091,2
790340,20160611multiint-0000001,46213452-20160611multiint-0000001,"Terminus du Zoo (Sud)",,1,,03400090,2
790810,20160611multiint-0000001,46215200-20160611multiint-0000001,"Terminus Les Saules (Sud)",,1,,08100156,2
790810,20160611multiint-0000001,46215218-20160611multiint-0000001,"Terminus du Zoo (Nord)",,0,,08100117,2
790310,20160611multiint-0000001,46214417-20160611multiint-0000001,"Lac-Saint-Charles (Nord)",,0,,03100091,2
790310,20160611multiint-0000001,46214408-20160611multiint-0000001,"Terminus du Zoo (Sud)",,1,,03100090,2
790320,20160611multiint-0000001,46214436-20160611multiint-0000001,"Lac Clément (Nord)",,0,,03200106,2
790320,20160611multiint-0000001,46214428-20160611multiint-0000001,"Terminus du Zoo (Sud)",,1,,03200105,2
798024,20160611multiint-0000001,46214056-20160611multiint-0000001,"Station Belvédère (Ouest)",,1,,80240038,1
798024,20160611multiint-0000001,46214061-20160611multiint-0000001,"Terminus Beauport (Est)",,0,,80240039,1
798024,20160611multiint-0000001,46214064-20160611multiint-0000001,"Station Belvédère (Ouest)",,1,,80240038,1
798024,20160611multiint-0000001,46213921-20160611multiint-0000001,"Terminus Beauport (Est)",,0,,80240039,1
798024,20160611multiint-0000001,46213925-20160611multiint-0000001,"Station Belvédère (Ouest)",,1,,80240038,1
798024,20160611multiint-0000001,46213930-20160611multiint-0000001,"Terminus Beauport (Est)",,0,,80240039,1
798024,20160611multiint-0000001,46213933-20160611multiint-0000001,"Station Belvédère (Ouest)",,1,,80240038,1
798024,20160611multiint-0000001,46213938-20160611multiint-0000001,"Terminus Beauport (Est)",,0,,80240039,1
798024,20160611multiint-0000001,46213941-20160611multiint-0000001,"Station Belvédère (Ouest)",,1,,80240038,1
798024,20160611multiint-0000001,46213946-20160611multiint-0000001,"Terminus Beauport (Est)",,0,,80240039,1
798004,20160611multiint-0000001,46213553-20160611multiint-0000001,"Pointe-de-Sainte-Foy (Ouest)",,1,,80040321,1
798014,20160611multiint-0000001,46213634-20160611multiint-0000001,"Charlesbourg (Est)",,0,,80140050,1
798014,20160611multiint-0000001,46213718-20160611multiint-0000001,"Pointe-de-Sainte-Foy (Ouest)",,1,,80140183,1
798014,20160611multiint-0000001,46213646-20160611multiint-0000001,"Charlesbourg (Est)",,0,,80140050,1
798014,20160611multiint-0000001,46213730-20160611multiint-0000001,"Pointe-de-Sainte-Foy (Ouest)",,1,,80140183,1
798024,20160611multiint-0000001,46214013-20160611multiint-0000001,"Station Belvédère (Ouest)",,1,,80240038,1
798024,20160611multiint-0000001,46214018-20160611multiint-0000001,"Terminus Beauport (Est)",,0,,80240039,1
798024,20160611multiint-0000001,46214023-20160611multiint-0000001,"Station Belvédère (Ouest)",,1,,80240038,1
798024,20160611multiint-0000001,46214027-20160611multiint-0000001,"Terminus Beauport (Est)",,0,,80240039,1
798024,20160611multiint-0000001,46213922-20160611multiint-0000001,"Station Belvédère (Ouest)",,1,,80240038,1
798024,20160611multiint-0000001,46213926-20160611multiint-0000001,"Terminus Beauport (Est)",,0,,80240039,1
798024,20160611multiint-0000001,46213929-20160611multiint-0000001,"Station Belvédère (Ouest)",,1,,80240038,1
798024,20160611multiint-0000001,46213934-20160611multiint-0000001,"Terminus Beauport (Est)",,0,,80240039,1
798024,20160611multiint-0000001,46213937-20160611multiint-0000001,"Station Belvédère (Ouest)",,1,,80240038,1
798024,20160611multiint-0000001,46213942-20160611multiint-0000001,"Terminus Beauport (Est)",,0,,80240039,1
798014,20160611multiint-0000001,46213692-20160611multiint-0000001,"Pointe-de-Sainte-Foy (Ouest)",,1,,80140183,1
798004,20160611multiint-0000001,46213467-20160611multiint-0000001,"Beauport (Est)",,0,,80040063,1
798004,20160611multiint-0000001,46213549-20160611multiint-0000001,"Pointe-de-Sainte-Foy (Ouest)",,1,,80040321,1
798014,20160611multiint-0000001,46213630-20160611multiint-0000001,"Charlesbourg (Est)",,0,,80140050,1
798014,20160611multiint-0000001,46213714-20160611multiint-0000001,"Pointe-de-Sainte-Foy (Ouest)",,1,,80140183,1
798014,20160611multiint-0000001,46213642-20160611multiint-0000001,"Charlesbourg (Est)",,0,,80140050,1
798014,20160611multiint-0000001,46213726-20160611multiint-0000001,"Pointe-de-Sainte-Foy (Ouest)",,1,,80140183,1
798014,20160611multiint-0000001,46213654-20160611multiint-0000001,"Charlesbourg (Est)",,0,,80140050,1
798014,20160611multiint-0000001,46213738-20160611multiint-0000001,"Pointe-de-Sainte-Foy (Ouest)",,1,,80140183,1
798024,20160611multiint-0000001,46214030-20160611multiint-0000001,"Station Belvédère (Ouest)",,1,,80240038,1
798024,20160611multiint-0000001,46214035-20160611multiint-0000001,"Terminus Beauport (Est)",,0,,80240039,1
798024,20160611multiint-0000001,46214038-20160611multiint-0000001,"Station Belvédère (Ouest)",,1,,80240038,1
798024,20160611multiint-0000001,46214043-20160611multiint-0000001,"Terminus Beauport (Est)",,0,,80240039,1
798024,20160611multiint-0000001,46214046-20160611multiint-0000001,"Station Belvédère (Ouest)",,1,,80240038,1
798024,20160611multiint-0000001,46214051-20160611multiint-0000001,"Terminus Beauport (Est)",,0,,80240039,1
798024,20160611multiint-0000001,46214054-20160611multiint-0000001,"Station Belvédère (Ouest)",,1,,80240038,1
798024,20160611multiint-0000001,46214059-20160611multiint-0000001,"Terminus Beauport (Est)",,0,,80240039,1
798024,20160611multiint-0000001,46214062-20160611multiint-0000001,"Station Belvédère (Ouest)",,1,,80240038,1
798024,20160611multiint-0000001,46214067-20160611multiint-0000001,"Terminus Beauport (Est)",,0,,80240039,1
798004,20160611multiint-0000001,46213539-20160611multiint-0000001,"Pointe-de-Sainte-Foy (Ouest)",,1,,80040321,1
798014,20160611multiint-0000001,46213620-20160611multiint-0000001,"Charlesbourg (Est)",,0,,80140050,1
798014,20160611multiint-0000001,46213703-20160611multiint-0000001,"Pointe-de-Sainte-Foy (Ouest)",,1,,80140183,1
798004,20160611multiint-0000001,46213478-20160611multiint-0000001,"Beauport (Est)",,0,,80040063,1
798004,20160611multiint-0000001,46213561-20160611multiint-0000001,"Pointe-de-Sainte-Foy (Ouest)",,1,,80040321,1
798004,20160611multiint-0000001,46213490-20160611multiint-0000001,"Beauport (Est)",,0,,80040063,1
798004,20160611multiint-0000001,46213573-20160611multiint-0000001,"Pointe-de-Sainte-Foy (Ouest)",,1,,80040321,1
798004,20160611multiint-0000001,46213502-20160611multiint-0000001,"Beauport (Est)",,0,,80040063,1
798024,20160611multiint-0000001,46214017-20160611multiint-0000001,"Station Belvédère (Ouest)",,1,,80240038,1
798024,20160611multiint-0000001,46214022-20160611multiint-0000001,"Terminus Beauport (Est)",,0,,80240039,1
790150,20160611multiint-0000001,46214752-20160611multiint-0000001,"Pointe-de-Sainte-Foy (Est)",,0,,01500027,2
790070,20160611multiint-0000001,46213363-20160611multiint-0000001,"Place D'Youville / Vieux-Québec (Est)",,0,,00700634,2
790070,20160611multiint-0000001,46213442-20160611multiint-0000001,"Pointe-de-Sainte-Foy (Ouest)",,1,,00700581,2
790130,20160611multiint-0000001,46214674-20160611multiint-0000001,"Du Versant-Nord/Sainte-Foy Centre/Saint-Louis (Ouest)",,1,,01300377,2
790130,20160611multiint-0000001,46214670-20160611multiint-0000001,"Saint-Louis/Sainte-Foy Centre/du Versant-Nord (Est)",,0,,01300375,2
790070,20160611multiint-0000001,46213322-20160611multiint-0000001,"Place D'Youville / Vieux-Québec (Est)",,0,,00700634,2
790070,20160611multiint-0000001,46213403-20160611multiint-0000001,"Pointe-de-Sainte-Foy (Ouest)",,1,,00700581,2
790070,20160611multiint-0000001,46213328-20160611multiint-0000001,"Place D'Youville / Vieux-Québec (Est)",,0,,00700634,2
790070,20160611multiint-0000001,46213409-20160611multiint-0000001,"Pointe-de-Sainte-Foy (Ouest)",,1,,00700581,2
790070,20160611multiint-0000001,46213334-20160611multiint-0000001,"Place D'Youville / Vieux-Québec (Est)",,0,,00700634,2
790070,20160611multiint-0000001,46213415-20160611multiint-0000001,"Pointe-de-Sainte-Foy (Ouest)",,1,,00700581,2
790070,20160611multiint-0000001,46213340-20160611multiint-0000001,"Place D'Youville / Vieux-Québec (Est)",,0,,00700634,2
790010,20160611multiint-0000001,46214090-20160611multiint-0000001,"Gare fluviale / Cap-Blanc (Sud)",,1,,00100309,2
790540,20160611multiint-0000001,46341948-20160611multiint-0000001,"Sainte-Thérèse-de-Lisieux (Nord)",,0,,05400457,2
790070,20160611multiint-0000001,46213427-20160611multiint-0000001,"Pointe-de-Sainte-Foy (Ouest)",,1,,00700581,2
790070,20160611multiint-0000001,46213350-20160611multiint-0000001,"Place D'Youville / Vieux-Québec (Est)",,0,,00700634,2
790070,20160611multiint-0000001,46213430-20160611multiint-0000001,"Pointe-de-Sainte-Foy (Ouest)",,1,,00700581,2
790070,20160611multiint-0000001,46213353-20160611multiint-0000001,"Place D'Youville / Vieux-Québec (Est)",,0,,00700634,2
790070,20160611multiint-0000001,46213433-20160611multiint-0000001,"Pointe-de-Sainte-Foy (Ouest)",,1,,00700581,2
790070,20160611multiint-0000001,46213356-20160611multiint-0000001,"Place D'Youville / Vieux-Québec (Est)",,0,,00700634,2
790070,20160611multiint-0000001,46213436-20160611multiint-0000001,"Pointe-de-Sainte-Foy (Ouest)",,1,,00700581,2
790070,20160611multiint-0000001,46213359-20160611multiint-0000001,"Place D'Youville / Vieux-Québec (Est)",,0,,00700634,2
790070,20160611multiint-0000001,46213439-20160611multiint-0000001,"Pointe-de-Sainte-Foy (Ouest)",,1,,00700581,2
790070,20160611multiint-0000001,46213312-20160611multiint-0000001,"Place D'Youville / Vieux-Québec (Est)",,0,,00700634,2
790070,20160611multiint-0000001,46213443-20160611multiint-0000001,"Pointe-de-Sainte-Foy (Ouest)",,1,,00700581,2
790930,20160611multiint-0000001,46214546-20160611multiint-0000001,"Sainte-Foy Centre/Univ.Laval/Cégep Garneau (Sud)",,1,,09300314,2
790870,20160611multiint-0000001,46215370-20160611multiint-0000001,"Loretteville (Nord)",,0,,08700693,2
790870,20160611multiint-0000001,46215319-20160611multiint-0000001,"Sainte-Foy Centre (Sud)",,1,,08700661,2
790770,20160611multiint-0000001,46214515-20160611multiint-0000001,"Terminus Les Saules (Sud)",,1,,07700191,2
790770,20160611multiint-0000001,46214527-20160611multiint-0000001,"Val-Bélair (Nord)",,0,,07700192,2
790840,20160611multiint-0000001,46215231-20160611multiint-0000001,"Neufchâtel (Nord)",,0,,08400197,2
790840,20160611multiint-0000001,46215223-20160611multiint-0000001,"Place Jacques-Cartier (Sud)",,1,,08400214,2
790840,20160611multiint-0000001,46215232-20160611multiint-0000001,"Neufchâtel (Nord)",,0,,08400197,2
790840,20160611multiint-0000001,46215224-20160611multiint-0000001,"Place Jacques-Cartier (Sud)",,1,,08400214,2
790800,20160611multiint-0000001,46215173-20160611multiint-0000001,"L'Ancienne-Lorette (Nord)",,0,,08000378,2
790800,20160611multiint-0000001,46215156-20160611multiint-0000001,"Place Jacques-Cartier (Sud)",,1,,08000372,2
790040,20160611multiint-0000001,46214682-20160611multiint-0000001,"Maizerets (Nord)",,0,,00400333,2
790040,20160611multiint-0000001,46214699-20160611multiint-0000001,"Place Jacques-Cartier (Sud)",,1,,00400321,2
790800,20160611multiint-0000001,46215176-20160611multiint-0000001,"L'Ancienne-Lorette (Nord)",,0,,08000378,2
790530,20160611multiint-0000001,46214888-20160611multiint-0000001,"Montmorency / Courville (Est)",,0,,05300214,2
790370,20160611multiint-0000001,46214444-20160611multiint-0000001,"Terminus Charlesbourg / Jean-Talon Ouest (Nord)",,0,,03700265,2
790370,20160611multiint-0000001,46214456-20160611multiint-0000001,"41e Rue Est / colline Parlementaire (Sud)",,1,,03700275,2
790790,20160611multiint-0000001,46215143-20160611multiint-0000001,"Terminus Les Saules / Belvédère (Sud)",,1,,07900315,2
790550,20160611multiint-0000001,46341962-20160611multiint-0000001,"Sainte-Thérèse-de-Lisieux (Nord)",,0,,05500268,2
790550,20160611multiint-0000001,46214971-20160611multiint-0000001,"Terminus Beauport (Sud)",,1,,05500341,2
790530,20160611multiint-0000001,46214884-20160611multiint-0000001,"Montmorency / Courville (Est)",,0,,05300214,2
790520,20160611multiint-0000001,46214867-20160611multiint-0000001,"Du Bourg-Royal (Est)",,0,,05200199,2
790530,20160611multiint-0000001,46214904-20160611multiint-0000001,"Terminus Beauport (Ouest)",,1,,05300213,2
790580,20160611multiint-0000001,46215011-20160611multiint-0000001,"Sainte-Thérèse-de-Lisieux (Nord)",,0,,05800186,2
790540,20160611multiint-0000001,46214917-20160611multiint-0000001,"Terminus Beauport / Vieux-Québec (Sud)",,1,,05400408,2
790530,20160611multiint-0000001,46214893-20160611multiint-0000001,"Montmorency / Courville (Est)",,0,,05300214,2
790640,20160611multiint-0000001,46215043-20160611multiint-0000001,"Lebourgneuf (Nord)",,0,,06400129,2
790640,20160611multiint-0000001,46215028-20160611multiint-0000001,"Place Jacques-Cartier (Sud)",,1,,06400128,2
790860,20160611multiint-0000001,46215286-20160611multiint-0000001,"Terminus Les Saules (Nord)",,0,,08600199,2
790860,20160611multiint-0000001,46215278-20160611multiint-0000001,"Place J.-Cartier / colline Parlementaire (Sud)",,1,,08600198,2
790820,20160611multiint-0000001,46214393-20160611multiint-0000001,"Lac-Saint-Charles (Nord)",,0,,08200297,2
790640,20160611multiint-0000001,46215047-20160611multiint-0000001,"Lebourgneuf (Nord)",,0,,06400129,2
790640,20160611multiint-0000001,46215032-20160611multiint-0000001,"Place Jacques-Cartier (Sud)",,1,,06400128,2
790860,20160611multiint-0000001,46215288-20160611multiint-0000001,"Terminus Les Saules (Nord)",,0,,08600199,2
790860,20160611multiint-0000001,46215280-20160611multiint-0000001,"Place J.-Cartier / colline Parlementaire (Sud)",,1,,08600198,2
790840,20160611multiint-0000001,46341987-20160611multiint-0000001,"Neufchâtel (Nord)",,0,,08400199,2
790580,20160611multiint-0000001,46215009-20160611multiint-0000001,"Sainte-Thérèse-de-Lisieux (Nord)",,0,,05800186,2
790520,20160611multiint-0000001,46214865-20160611multiint-0000001,"Du Bourg-Royal (Est)",,0,,05200199,2
790530,20160611multiint-0000001,46214890-20160611multiint-0000001,"Montmorency / Courville (Est)",,0,,05300214,2
790520,20160611multiint-0000001,46214876-20160611multiint-0000001,"Terminus Charlesbourg (Ouest)",,1,,05200163,2
790550,20160611multiint-0000001,46341974-20160611multiint-0000001,"Sainte-Thérèse-de-Lisieux (Nord)",,0,,05500268,2
790550,20160611multiint-0000001,46214983-20160611multiint-0000001,"Terminus Beauport (Sud)",,1,,05500341,2
790540,20160611multiint-0000001,46341952-20160611multiint-0000001,"Sainte-Thérèse-de-Lisieux (Nord)",,0,,05400457,2
790790,20160611multiint-0000001,46215137-20160611multiint-0000001,"Terminus Les Saules / Belvédère (Sud)",,1,,07900315,2
790790,20160611multiint-0000001,46215141-20160611multiint-0000001,"L'Ancienne-Lorette (Nord)",,0,,07900311,2
790800,20160611multiint-0000001,46215167-20160611multiint-0000001,"Place Jacques-Cartier (Sud)",,1,,08000372,2
790360,20160611multiint-0000001,46214790-20160611multiint-0000001,"Place Jacques-Cartier (Sud)",,1,,03600140,1
790360,20160611multiint-0000001,46214803-20160611multiint-0000001,"Station des Roses (Nord)",,0,,03600141,1
790360,20160611multiint-0000001,46214816-20160611multiint-0000001,"Place Jacques-Cartier (Sud)",,1,,03600140,1
790360,20160611multiint-0000001,46214802-20160611multiint-0000001,"Station des Roses (Nord)",,0,,03600141,1
790360,20160611multiint-0000001,46214815-20160611multiint-0000001,"Place Jacques-Cartier (Sud)",,1,,03600140,1
790010,20160611multiint-0000001,46214115-20160611multiint-0000001,"Station Belvédère (Nord)",,0,,00100326,1
790250,20160611multiint-0000001,46214243-20160611multiint-0000001,"Pointe-de-Sainte-Foy (Ouest)",,1,,02500314,1
790250,20160611multiint-0000001,46214230-20160611multiint-0000001,"Place D'Youville / Gare du Palais (Est)",,0,,02500339,1
790810,20160611multiint-0000001,46215199-20160611multiint-0000001,"Terminus Les Saules (Sud)",,1,,08100156,2
790810,20160611multiint-0000001,46215217-20160611multiint-0000001,"Terminus du Zoo (Nord)",,0,,08100117,2
790720,20160611multiint-0000001,46215086-20160611multiint-0000001,"Loretteville (Ouest)",,1,,07200076,2
790720,20160611multiint-0000001,46215063-20160611multiint-0000001,"Terminus Charlesbourg (Est)",,0,,07200075,2
790810,20160611multiint-0000001,46215202-20160611multiint-0000001,"Terminus Les Saules (Sud)",,1,,08100156,2
790810,20160611multiint-0000001,46215220-20160611multiint-0000001,"Terminus du Zoo (Nord)",,0,,08100117,2
790310,20160611multiint-0000001,46214418-20160611multiint-0000001,"Lac-Saint-Charles (Nord)",,0,,03100091,2
790310,20160611multiint-0000001,46214409-20160611multiint-0000001,"Terminus du Zoo (Sud)",,1,,03100090,2
790810,20160611multiint-0000001,46215204-20160611multiint-0000001,"Terminus Les Saules (Sud)",,1,,08100156,2
790810,20160611multiint-0000001,46215222-20160611multiint-0000001,"Terminus du Zoo (Nord)",,0,,08100117,2
798024,20160611multiint-0000001,46214026-20160611multiint-0000001,"Station Belvédère (Ouest)",,1,,80240038,1
798024,20160611multiint-0000001,46214031-20160611multiint-0000001,"Terminus Beauport (Est)",,0,,80240039,1
798024,20160611multiint-0000001,46214034-20160611multiint-0000001,"Station Belvédère (Ouest)",,1,,80240038,1
798024,20160611multiint-0000001,46214039-20160611multiint-0000001,"Terminus Beauport (Est)",,0,,80240039,1
798024,20160611multiint-0000001,46214042-20160611multiint-0000001,"Station Belvédère (Ouest)",,1,,80240038,1
798024,20160611multiint-0000001,46214047-20160611multiint-0000001,"Terminus Beauport (Est)",,0,,80240039,1
798024,20160611multiint-0000001,46214050-20160611multiint-0000001,"Station Belvédère (Ouest)",,1,,80240038,1
798024,20160611multiint-0000001,46214055-20160611multiint-0000001,"Terminus Beauport (Est)",,0,,80240039,1
798024,20160611multiint-0000001,46214058-20160611multiint-0000001,"Station Belvédère (Ouest)",,1,,80240038,1
798024,20160611multiint-0000001,46214063-20160611multiint-0000001,"Terminus Beauport (Est)",,0,,80240039,1
798024,20160611multiint-0000001,46214066-20160611multiint-0000001,"Station Belvédère (Ouest)",,1,,80240038,1
798004,20160611multiint-0000001,46213466-20160611multiint-0000001,"Beauport (Est)",,0,,80040063,1
798004,20160611multiint-0000001,46213548-20160611multiint-0000001,"Pointe-de-Sainte-Foy (Ouest)",,1,,80040321,1
798014,20160611multiint-0000001,46213629-20160611multiint-0000001,"Charlesbourg (Est)",,0,,80140050,1
798014,20160611multiint-0000001,46213713-20160611multiint-0000001,"Pointe-de-Sainte-Foy (Ouest)",,1,,80140183,1
